Mesin_ID;Siklus_Waktu;Suhu_Total_Kompresi_HPC;Suhu_Total_Turbin_LPT;Rasio_Tekanan_Mesin;Tekanan_Statis_Ruang_Bakar;Rasio_Aliran_Bahan_Bakar;Kecepatan_Poros_Koreksi;Sisa_Umur_RUL
63;163;16045;141866;914505;4803;52056;820825;11
63;164;159428;141949;914857;4783;52064;821648;10
63;165;160224;143199;914653;4793;52033;821644;9
63;166;160061;142036;914786;4783;51997;822055;8
63;167;160343;142177;915766;4796;52034;822773;7
63;168;160715;142747;915954;479;52048;822433;6
63;169;159904;142649;916208;4817;52064;822239;5
63;170;160906;142665;916591;4812;51967;82289;4
63;171;159989;143627;917245;4802;52016;82298;3
63;172;160496;142643;916775;4817;52047;823513;2
63;173;160508;14321;917254;4828;51997;824039;1
63;174;160387;142472;917501;4821;52016;823945;0
64;1;158612;140833;90610;4736;52238;813939;282
64;2;158113;14112;905896;4734;52181;813232;281
64;3;158842;139831;905699;4749;52178;814083;280
64;4;159203;140235;906212;4731;52207;813235;279
64;5;159379;140968;905871;4748;52214;813914;278
64;6;158439;139868;906162;4747;52174;814341;277
64;7;15880;140233;905391;4742;52239;813471;276
64;8;158598;140388;905252;4746;5221;813817;275
64;9;15846;140335;904969;4744;52175;813609;274
64;10;158908;140076;90587;4746;52195;813778;273
64;11;158657;140366;906409;4716;52191;813678;272
64;12;15876;140513;906178;4732;52145;813728;271
64;13;159173;140605;90592;473;52124;814179;270
64;14;158732;140795;905483;472;52157;813639;269
64;15;158868;140699;905731;4746;52199;813718;268
64;16;158752;140894;905481;4733;52182;813511;267
64;17;158334;140485;90548;4747;52152;813474;266
64;18;158804;140362;905206;475;52221;813611;265
64;19;158321;140395;905391;4749;52169;814009;264
64;20;15929;140236;90513;4747;52203;813692;263
64;21;158423;139948;90525;474;52158;813843;262
64;22;159292;140815;905998;4745;52144;813792;261
64;23;159075;140434;905845;4747;52213;813345;260
64;24;158922;140482;906052;4746;52186;813803;259
64;25;158852;140761;905714;4736;52179;813872;258
64;26;15855;140143;905256;4744;52175;813432;257
64;27;159162;14103;905646;4752;52196;813593;256
64;28;159139;140018;905521;4742;5215;813611;255
64;29;158993;140805;905849;4758;52202;814044;254
64;30;159594;141051;905554;4749;52165;814035;253
64;31;15866;140497;905675;4745;52164;813546;252
64;32;158613;140883;905122;4737;52153;813776;251
64;33;158938;140315;906432;4756;52186;813544;250
64;34;158962;140477;906336;4734;52169;813485;249
64;35;158865;140847;906296;4753;52179;813533;248
64;36;159528;140176;905044;473;52159;813422;247
64;37;158282;13997;905243;4738;52189;813769;246
64;38;158492;14058;906518;4724;52136;813537;245
64;39;15885;141184;905902;4738;52181;813604;244
64;40;159154;140189;905923;473;5215;813561;243
64;41;159018;140456;905796;4757;5219;813944;242
64;42;158653;140127;905938;4737;52115;813739;241
64;43;158824;140904;90560;4738;52162;813452;240
64;44;15889;140553;904908;474;52124;814091;239
64;45;159021;140807;905392;4757;52125;813754;238
64;46;158366;140005;905869;4742;52182;813314;237
64;47;159062;140487;906218;4743;52191;813663;236
64;48;158978;140741;905507;4744;5217;813561;235
64;49;159298;141469;905787;4736;52219;813947;234
64;50;159329;14043;904765;4728;52226;813385;233
64;51;159233;140684;905297;4726;52155;813637;232
64;52;159255;140118;905102;4747;52181;813732;231
64;53;158363;140513;90603;4742;52113;814051;230
64;54;159198;140595;905318;4743;52144;813264;229
64;55;158051;140115;905393;4746;52207;813894;228
64;56;158586;141251;90543;4735;52163;813675;227
64;57;158348;141254;906085;4742;52131;813271;226
64;58;158947;140394;905569;4755;52139;814132;225
64;59;158501;140874;905633;4739;52151;814276;224
64;60;158734;139898;906219;4751;52136;813672;223
64;61;158368;140767;905282;4747;52157;813836;222
64;62;15837;140866;905876;4723;52182;813362;221
64;63;158145;140206;905788;4765;52147;813873;220
64;64;158746;139802;906289;4736;52126;813957;219
64;65;158748;140848;905895;4738;52151;813453;218
64;66;158669;141005;905907;4727;52192;814002;217
64;67;159641;139902;906118;4749;52221;81402;216
64;68;158663;140739;905116;4737;52161;81342;215
64;69;158215;140623;905696;4762;52169;813435;214
64;70;158787;141156;905361;4754;52149;813658;213
64;71;159063;140265;906001;4755;52173;813593;212
64;72;158864;140608;906286;4743;52183;813605;211
64;73;158743;140509;905576;4724;52212;813883;210
64;74;158469;139978;905311;4731;52154;814232;209
64;75;158802;140299;906301;4744;52162;814035;208
64;76;159425;140936;905759;4759;52164;813095;207
64;77;159875;140865;906143;4757;52177;813417;206
64;78;158874;140241;906212;4753;52206;813758;205
64;79;159268;140223;905778;4734;52175;814143;204
64;80;158481;139731;90618;4746;52224;813757;203
64;81;158833;140843;906251;4729;52196;813942;202
64;82;158111;140391;905904;4732;52115;813763;201
64;83;158693;140518;906236;4749;52163;813881;200
64;84;158724;140554;905563;4748;5220;813773;199
64;85;159204;140405;905623;4745;52149;814001;198
64;86;158865;141409;905598;4731;52181;814006;197
64;87;158261;14035;905173;4746;52173;813953;196
64;88;15924;140248;905885;4736;52173;813672;195
64;89;158581;140566;906276;4747;52186;813713;194
64;90;159729;140732;905994;4755;52205;813694;193
64;91;158643;140548;906077;4767;52189;814081;192
64;92;159387;14044;905946;4741;52155;813926;191
64;93;158815;141174;905618;4743;52182;81418;190
64;94;15926;140701;906011;4737;52139;814083;189
64;95;159149;141448;906126;4756;52162;814342;188
64;96;158415;140583;90584;4742;52119;814106;187
64;97;158351;140159;906265;4737;52187;814117;186
64;98;159095;141003;905335;4744;52162;813894;185
64;99;158337;140815;905475;4758;52113;813847;184
64;100;15913;140435;906541;4743;5214;814148;183
64;101;158793;140668;905731;4753;52153;814613;182
64;102;158473;140824;90547;4739;52188;814319;181
64;103;158912;140641;906071;473;52214;813412;180
64;104;15894;140722;904698;4755;52184;813763;179
64;105;158882;14069;905793;4755;52147;814031;178
64;106;159401;140155;905886;4748;52203;814265;177
64;107;158886;140178;906338;4752;52179;813596;176
64;108;158886;140714;906239;4749;52134;813744;175
64;109;15880;141103;906063;4753;52165;813897;174
64;110;159436;140565;906453;4727;5212;813836;173
64;111;158402;141087;905703;4759;52086;813948;172
64;112;15873;141054;905698;4746;5216;813518;171
64;113;15849;140503;906082;4763;52125;81369;170
64;114;158463;140645;906159;4749;52169;814207;169
64;115;159217;140377;906148;472;52163;814028;168
64;116;159355;141156;905276;4752;52135;81389;167
64;117;158463;141417;906865;4747;52181;814153;166
64;118;159219;141083;905928;476;52128;813937;165
64;119;158736;140768;905583;4743;52099;813772;164
64;120;158798;140062;906338;4758;5217;814004;163
64;121;159094;141139;905135;4742;52109;813709;162
64;122;158931;140102;906624;4742;52167;814519;161
64;123;158754;141135;906578;4741;52164;814021;160
64;124;158542;140901;906642;476;52153;813955;159
64;125;159123;141281;906391;4739;5214;81406;158
64;126;158863;140945;906743;4736;52113;814162;157
64;127;158244;139986;906335;4762;52171;81406;156
64;128;159064;14102;905257;4742;5217;813504;155
64;129;158875;141303;906089;4738;52131;814063;154
64;130;159046;140779;906437;4748;52121;813773;153
64;131;159257;140498;906507;4744;52105;814048;152
64;132;158724;140491;906486;4743;52107;813764;151
64;133;159492;140022;906248;4742;52172;813917;150
64;134;158575;140499;905475;475;5212;813928;149
64;135;159385;140209;906611;4755;52154;81357;148
64;136;159799;140913;905775;4746;52156;814159;147
64;137;158686;141103;906138;4745;52156;814494;146
64;138;157794;140583;906167;4743;52199;814791;145
64;139;159311;141194;906905;4745;52139;81471;144
64;140;159311;140492;905501;4748;52168;814158;143
64;141;159088;141224;905726;4738;52148;814344;142
64;142;158853;140865;906342;4766;52184;813958;141
64;143;158725;140597;906222;4748;52124;813897;140
64;144;159337;141145;905597;4757;5214;814312;139
64;145;158517;141171;905766;4752;52123;814268;138
64;146;158833;140559;905987;4739;52135;81422;137
64;147;159099;141013;905839;4738;52103;814485;136
64;148;158948;140571;906291;477;52142;81422;135
64;149;158537;141205;906036;4751;52124;814459;134
64;150;159446;140403;905697;4736;52102;814136;133
64;151;158754;140667;906872;4746;52199;814367;132
64;152;159449;140372;906091;4768;52165;813724;131
64;153;159407;140635;906933;476;52159;814708;130
64;154;158682;141087;905892;4761;52122;813874;129
64;155;158711;140762;907002;4752;52098;814057;128
64;156;159576;141193;906414;4759;52094;814183;127
64;157;158894;141355;906082;4749;52151;814114;126
64;158;159897;140697;906368;4749;52114;813957;125
64;159;159002;140701;906784;4759;52144;814709;124
64;160;159396;141293;90578;4762;52145;814112;123
64;161;159708;14066;906163;4746;52113;81396;122
64;162;158904;141376;906219;4757;52132;814724;121
64;163;159071;14092;906787;4761;52141;814621;120
64;164;159198;140506;906513;4764;52108;814366;119
64;165;15868;140362;906651;4756;5215;81427;118
64;166;159282;141563;906635;4756;52081;814537;117
64;167;159469;140675;906774;4747;5212;814192;116
64;168;159363;141015;905626;4756;52144;814149;115
64;169;159189;140751;907162;474;52063;814413;114
64;170;15866;140728;906948;477;52141;814744;113
64;171;159109;141292;906457;4748;52148;814233;112
64;172;159074;140873;906614;475;52148;814611;111
64;173;159276;140697;907058;4776;52131;814899;110
64;174;159911;140486;906755;4759;52114;814152;109
64;175;160013;140859;906548;4749;52116;814585;108
64;176;159213;140787;906281;4769;52106;814731;107
64;177;158931;141067;907005;4762;52073;814162;106
64;178;159091;141171;906443;4772;52118;81487;105
64;179;159162;141143;906276;477;5213;814384;104
64;180;159416;141137;907084;4759;5215;814593;103
64;181;159755;141252;907119;4764;52101;814318;102
64;182;159263;140984;906757;4742;52111;814799;101
64;183;158738;141089;906768;476;52103;814501;100
64;184;159273;141054;906673;4761;52121;814361;99
64;185;15977;141448;906569;4749;52103;815015;98
64;186;159107;141067;905816;4769;52069;814824;97
64;187;158941;141249;906658;4757;52109;814365;96
64;188;158709;140901;907207;4758;52074;814227;95
64;189;159275;141045;907363;4755;52121;814435;94
64;190;15877;14078;906997;476;52172;814475;93
64;191;158939;141092;906663;4753;5212;814287;92
64;192;15912;141561;907417;4779;52092;814403;91
64;193;160112;141002;907304;4767;52132;814734;90
64;194;15908;141456;906531;475;52116;814441;89
64;195;159342;141833;906275;4769;52126;814962;88
64;196;159842;14144;907303;4757;52111;814739;87
64;197;158683;140893;906667;477;52171;814855;86
64;198;159485;141261;90705;4761;52112;814149;85
64;199;159736;141054;906889;4773;52124;815001;84
64;200;159045;141491;906356;4766;52082;814634;83
64;201;159132;140301;907701;4764;52146;814988;82
64;202;159754;141412;906942;4766;52111;814732;81
64;203;158636;141245;90677;4773;52105;814578;80
64;204;159125;141297;906432;4781;52137;815038;79
64;205;158888;141548;90698;477;52108;814619;78
64;206;159952;14120;906989;4771;52141;814964;77
64;207;159062;141328;907081;4776;52125;814592;76
64;208;159413;141025;908056;4761;52135;815562;75
64;209;159709;141445;907745;4784;52096;815153;74
64;210;158784;141095;90773;4766;52064;814685;73
64;211;159412;140475;907754;4787;52078;815328;72
64;212;159458;141579;907158;4767;5211;815107;71
64;213;159072;141195;908187;4773;52099;81524;70
64;214;159017;14115;907973;4759;52095;815053;69
64;215;160333;141445;907718;4781;52085;815137;68
64;216;159864;14092;908008;4783;52145;814564;67
64;217;159539;14181;908139;4769;52107;815692;66
64;218;159355;141586;907579;4769;52112;814759;65
64;219;15967;141422;90818;4794;52104;815555;64
64;220;159321;141941;907933;4781;52056;814954;63
64;221;158848;141444;908034;4775;5210;815509;62
64;222;159277;140981;908378;4786;52123;815295;61
64;223;16022;141722;90758;476;52098;815007;60
64;224;159406;141441;908365;4781;52095;815476;59
64;225;159461;142511;907856;479;52067;815283;58
64;226;160154;142268;908445;4776;52052;815846;57
64;227;160316;141852;907651;4789;52148;815569;56
64;228;159657;140797;907665;477;52067;815558;55
64;229;159525;14209;908164;4776;52059;815217;54
64;230;159855;142355;907947;4774;52078;815425;53
64;231;160537;141726;907578;4775;52075;815775;52
64;232;15978;142327;90769;476;52097;815708;51
64;233;159847;141885;90846;4784;52054;815884;50
64;234;159808;141891;907869;4785;52009;815478;49
64;235;159725;142082;908217;476;52082;815165;48
64;236;158914;141817;908431;4785;52094;815544;47
64;237;15970;141407;908207;4798;52054;815713;46
64;238;159906;142228;907821;4797;52087;815444;45
64;239;159607;142069;907575;4757;52051;815792;44
64;240;159416;142476;908401;4804;52002;815521;43
64;241;160059;141686;908242;4774;52048;815737;42
64;242;159628;142395;908008;4794;52026;815932;41
64;243;159873;141814;908174;4773;52113;816205;40
64;244;159691;141707;907316;4796;52133;815655;39
64;245;159273;142081;908245;4788;52041;815605;38
64;246;159922;142423;908662;4806;52039;816196;37
64;247;159956;141816;908572;4777;52068;816063;36
64;248;159903;141735;908049;4798;52042;815802;35
64;249;159945;141385;909014;4791;52071;815833;34
64;250;159679;142075;908565;4769;5206;816089;33
64;251;159383;142014;908396;4788;52051;816437;32
64;252;160385;14238;908835;4786;52059;815692;31
64;253;159633;142278;90968;4784;52015;816139;30
64;254;159707;142657;90992;4793;52093;816596;29
64;255;159751;142538;908505;4808;51957;816494;28
64;256;159248;141848;908862;4796;52084;81641;27
64;257;160245;142876;908534;4804;52073;816738;26
64;258;160191;142499;908696;4796;52053;816111;25
64;259;15938;14219;908107;4782;52029;81601;24
64;260;160201;142354;909798;4796;52016;816215;23
64;261;160728;143092;909763;4807;52066;816394;22
64;262;159772;142855;908832;4781;52056;81685;21
64;263;160008;142774;909293;4792;52028;816424;20
64;264;160549;142444;909003;4794;51987;81622;19
64;265;160136;141968;910064;4787;5205;81693;18
64;266;160532;142727;909642;4824;51998;816867;17
64;267;16013;142461;910491;4803;5202;817084;16
64;268;160202;142147;909575;480;52009;816668;15
64;269;16031;142544;909619;4821;51944;816976;14
64;270;160669;142045;911134;4834;51947;816889;13
64;271;160253;143037;909946;4819;51979;816861;12
64;272;160426;142699;910331;4794;5201;817038;11
64;273;160423;142756;909513;4817;51966;816817;10
64;274;160524;142198;911096;4806;51987;817278;9
64;275;159755;142004;910429;481;51985;817184;8
64;276;160204;142546;910957;4807;52006;817125;7
64;277;160881;142723;909771;4826;51999;817233;6
64;278;160442;143614;910234;4809;51963;81700;5
64;279;160692;143798;910927;4809;51915;817766;4
64;280;160707;142808;909997;4806;52011;81756;3
64;281;160798;143033;910281;4805;51995;817778;2
64;282;160606;142612;910618;4826;51981;817279;1
64;283;160547;142577;911128;4815;51954;818159;0
65;1;158671;139893;905553;4712;52203;814136;152
65;2;158085;140305;906705;4722;52272;814419;151
65;3;157746;140475;905605;4703;52266;81461;150
65;4;158651;139961;906307;4718;52284;815055;149
65;5;158474;140117;906906;4715;52237;814364;148
65;6;158324;139953;905689;4721;5224;814184;147
65;7;158699;139465;906136;4749;52245;81394;146
65;8;158318;140285;90558;4701;52285;814349;145
65;9;158476;139658;906766;4715;52232;814441;144
65;10;158331;140204;906658;4729;52241;814551;143
65;11;157893;139867;90657;4726;52255;814413;142
65;12;158223;139626;905729;4724;52221;814675;141
65;13;158435;139471;906557;4711;52253;814593;140
65;14;158873;139798;905784;4735;52214;814569;139
65;15;157699;139551;906117;4731;52221;81470;138
65;16;158381;139896;90612;4734;52243;814042;137
65;17;158447;140899;906734;471;52256;814873;136
65;18;158693;139841;906499;4702;52203;814302;135
65;19;158352;139344;906607;4722;52239;81395;134
65;20;157853;139874;905344;4709;52268;814132;133
65;21;158199;139518;906263;4732;52196;815033;132
65;22;158411;139884;906091;473;52192;815016;131
65;23;158724;140008;905761;4735;5224;815087;130
65;24;158495;140297;905101;4728;52232;814383;129
65;25;158147;13967;906124;4715;52213;814529;128
65;26;158005;139615;906438;4725;52229;813904;127
65;27;158239;139968;906378;4721;52172;814236;126
65;28;158612;139724;90608;4716;52237;814461;125
65;29;15893;139327;906519;4735;52218;814475;124
65;30;158754;140447;906188;4728;52204;813738;123
65;31;158918;139878;905869;473;52234;814658;122
65;32;158462;139858;90610;4719;52196;814722;121
65;33;158408;140264;905833;473;52225;814061;120
65;34;158225;13968;90627;4738;52199;814183;119
65;35;158679;139663;906618;474;52229;814369;118
65;36;15869;139382;906384;4741;52189;813946;117
65;37;158152;13923;906159;4726;52238;814441;116
65;38;158463;139558;905631;4728;52147;814392;115
65;39;159079;139299;905612;4723;52233;814048;114
65;40;158115;139698;906092;472;52274;813939;113
65;41;158691;14033;905306;4718;52248;813873;112
65;42;158124;139697;905892;4739;52165;813531;111
65;43;158574;140519;906117;4729;52227;814133;110
65;44;158189;139659;906368;4719;52203;814572;109
65;45;158712;140546;906087;4699;52275;81428;108
65;46;158928;140044;905566;4728;52215;814537;107
65;47;157814;139633;905461;4725;52184;814442;106
65;48;158229;140574;90604;4733;52208;814301;105
65;49;159173;139978;906452;4702;52262;814567;104
65;50;158911;13968;905739;4721;52193;814206;103
65;51;158077;140053;906049;4726;52193;81410;102
65;52;159456;139455;905596;4743;52212;814335;101
65;53;158476;140147;905096;4736;52247;814507;100
65;54;15808;139872;906322;4726;52234;814424;99
65;55;158511;140656;907185;472;52238;814147;98
65;56;15850;139097;906182;4717;52273;814744;97
65;57;158934;14024;90506;4725;52195;813988;96
